"tt0002812"|"A Double Wedding"|0.00|1913|06-JAN-1913|"4 min"|"A society wedding and a colored wedding happen to take place at the same time, the happy couples being bound for the same train. The white people elude their friends, who, by mistake, chase..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYzg1ZjNhZWQtNTM4My00ZjE2LThmMzktZWZkOWFmYTBiYTU4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002813"|"Dr. Jekyll and Mr. Hyde"|5.20|1913|06-MAR-1913|"26 min"|"Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself."|"United States"|"https://m.media-amazon.com/images/M/MV5BM2I0MjAyZGQtMjFjMS00OWRiLTlhNWQtNGM2ZDlhMzU0MzgyXkEyXkFqcGdeQXVyMzE0MjY5ODA@._V1_SX300.jpg"|
"tt0002816"|"The Drummer of the 8th"|5.90|1913|28-MAY-1913|"28 min"|"When the Civil War begins, young Billy runs away from home to enlist in the Northern Army as a drummer; he's wounded in battle and taken prisoner. He manages to escape and deliver an important message to his commanding officer, but l"|"United States"|"https://m.media-amazon.com/images/M/MV5BNzI5YzcxNmEtN2ZkNC00YTBmLWExZjYtY2NmNzEzZjgwYjNiXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002822"|"What 80 Million Women Want"|4.40|1913|22-NOV-1913|"56 min"|"A suffragist exposes a corrupt political boss who had compromised her lawyer fiancé."|"USA"|"https://m.media-amazon.com/images/M/MV5BMTU1NzcxODMxM15BMl5BanBnXkFtZTgwNzY1NzEwNzE@._V1_SX300.jpg"|
"tt0002830"|"The Escape of Jim Dolan"|0.00|1913|17-NOV-1913|"N/A"|"The love of Jim Dolan for Grace Wellington incurs the hatred of Ed Jones, who is trying to win the affection of Grace Jones, a foreman on the Brown ranch, and Brown, himself, call upon ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BNjk3ZjdiOTUtZTg5Ny00MTAxLThjYTQtMjRiM2FmYjI3ZDEzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002831"|"Esther"|0.00|1913|20-MAR-1914|"25 min"|"In the days of King Ahasueras, who reigned over all the provinces from India to Ethiopia, a feast was given to show the riches of his kingdom. Thinking to display the great beauty of his queen, Vashti, the king commanded her to appea"|"France"|"https://m.media-amazon.com/images/M/MV5BMmZmOWEzZjMtYzNkNy00NTExLTgzYzAtOTJlNWUyNjJmMGJmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002832"|"Evangeline"|7.50|1914|02-FEB-1914|"50 min"|"PART I: Evangeline and Gabriel as children are being taught their lessons by Father Felician, priest and pedagogue. After their lessons they hurry to the forge of Basil, the blacksmith, to watch him at his work. Thus passed a few swi"|"Canada"|"https://m.media-amazon.com/images/M/MV5BZjI1ZGViMDMtOWQwYy00NzA1LWEyYTktMTZiOGYxYjZiYjU3XkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg"|
"tt0002835"|"Exoneration"|0.00|1913|02-OCT-1913|"22 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BZmQ3ODcyYTMtZTY3Yi00NTgxLTg0MTQtZTQ5YzBlZDMyM2MyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002839"|"The Fatal Taxicab"|0.00|1913|18-SEP-1913|"10 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BNzhhMzBmYTEtYTI2Ni00NTZlLWIxYjAtYjQxODgxNThjN2QyXkEyXkFqcGdeQXVyMTQ2NjE0OTE@._V1_SX300.jpg"|
"tt0002844"|"Fantômas - À l'ombre de la guillotine"|7.00|1913|01-JAN-1913|"54 min"|"Inspector Juve is tasked to investigate and capture an infamous criminal Fantomas."|"France"|"https://m.media-amazon.com/images/M/MV5BMTQxNDAxNDk0Ml5BMl5BanBnXkFtZTgwMDQ0ODEwMzE@._V1_SX300.jpg"|
"tt0002845"|"The Farm Bully"|0.00|1912|02-DEC-1912|"11 min"|"Clark Russell, a prominent writer, concludes that he will visit the south in the capacity of a farm hand and thus secure atmosphere for a new story. He learns that laborers are needed on a ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZDNhMjVlYzItOTI2Yy00YmYxLTlmZDMtYmM2ZjI2ZTM4YzgxXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002847"|"The Farmer's Daughters"|5.50|1913|28-SEP-1913|"15 min"|"Unable to find help to work his farm, a farmer gets a bright idea--he advertises that any man willing to work on his farm will be permitted to court his two daughters. The girls and their mother don't take kindly to being offered as "|"United States"|"https://m.media-amazon.com/images/M/MV5BYTI3NjkwOGQtZjFkOS00MjAwLTkwZTEtNTc4MmFhZTc0ZjRhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg"|
"tt0002848"|"Fate"|4.60|1913|22-MAR-1913|"17 min"|"Sim Sloane and his beloved son were the reprobates of the village, not what would be called lovers of peace and kindness. But granddad dwelt in a house filled more with love, and when Sim came in for his brutal sport, he soon went ou"|"United States"|"https://m.media-amazon.com/images/M/MV5BMGNjODRjOTMtNjkyZS00MTk4LTg2MGEtOTQ1YTQ1ODVmZGE2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002850"|"Father's Hatband"|6.00|1913|29-OCT-1913|"8 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BMjA0MTgzMzg1Nl5BMl5BanBnXkFtZTcwMDIxMjg2Mw@@._V1_SX300.jpg"|
"tt0002851"|"Fatty Joins the Force"|5.30|1913|24-NOV-1913|"12 min"|"After rescuing the Police Commissioner's daughter from drowning, Fatty is rewarded with a position on the force, but soon finds that the job isn't all it's cracked up to be."|"United States"|"https://m.media-amazon.com/images/M/MV5BMjA1MzUyNTc2Nl5BMl5BanBnXkFtZTcwNDc0NzI0NQ@@._V1_SX300.jpg"|
"tt0002853"|"Fatty's Day Off"|4.40|1913|01-SEP-1913|"6 min"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BZWJiNTgwNjMtNjMwZS00MTRlLTljZDUtYWNlOGU3OGE2ZTY0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002856"|"Fellow Voyagers"|0.00|1913|26-NOV-1913|"7 min"|"Miss Marbury comes on deck and looks haughtily at Mrs. Cray, an attractive young widow, half suspecting that she has her steamer chair. When she finds that she is mistaken, she ties a large..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMDhmOGI4NTgtNTdiZi00NjQwLWE1MWQtMTU4Yzc4Yzc2OWFkXkEyXkFqcGdeQXVyMDU4MTQ0Ng@@._V1_SX300.jpg"|
"tt0002863"|"Die Filmprimadonna"|6.80|1913|30-AUG-1915|"17 min"|"Film star Ruth Breton has a habit of falling in love. When dating Walter she meets Von Zornhorst. When Zornhorst discards her, she pines away. As a last token of his love for Ruth, Walter writes a play for her, but during the final a"|"Germany"|"https://m.media-amazon.com/images/M/MV5BOTgyYjMyNzEtMzAwZS00NTJmLTkxMDMtMDc1YWNhOTJiNmZhXkEyXkFqcGdeQXVyNjQ0MjEwNjU@._V1_SX300.jpg"|
"tt0002867"|"A Fishy Affair"|5.50|1913|24-APR-1913|"6 min"|"Perkins likes to fish, and his wife scolds about his lazy habits. She hides her savings in an old stocking, which she conceals under the mattress of the bed. A tramp enters the open window ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMTFkMjI0YTctODllZi00NWUxLTlkMzYtYTQ0MGQ4ZmZkOGVhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg"|
"tt0002874"|"For the Love of Mabel"|0.00|1913|30-JUN-1913|"11 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BMTZlMjBlMmEtOGI1Zi00M2VjLTlkNzAtMjU4NzI2ZmEwOThkXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002876"|"The Foreman of the Jury"|0.00|1913|22-MAY-1913|"11 min"|"Jones is broke. His girl is giving a birthday party, and her various suitors give her costly presents. Jones finds a beautiful lavaliere, which be gives to Mabel, and wins her heart. He is ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMTM5ODRjZTItZTA3Ny00MjQ1LTgzODktZWE4N2Y1NzY3ZjYxXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002885"|"From Dusk to Dawn"|6.00|1913|01-SEP-1913|"90 min"|"An employee of an iron works is fired as a dangerous agitator, and after his friend dies in an explosion at the iron works, he runs for governor on a labor ticket."|"United States"|"https://m.media-amazon.com/images/M/MV5BMDhjNDA4OTYtZDc1ZC00NDQ0LTk1MzMtYjU4NmU5OTk4MGY0XkEyXkFqcGdeQXVyMjAzMTU0NDA@._V1_SX300.jpg"|
"tt0002889"|"Les gaîtés de l'escadron"|0.00|1913|01-DEC-1913|"32 min"|"The Twins, regular bad men of the regiment, have been condemned to the military prison, and it goes much against the grain of the kind-hearted Captain Hurluret to see these poor fellows confined to their cells. His leniency toward th"|"France"|"https://m.media-amazon.com/images/M/MV5BZGE2MjVjYmItNDFkZC00YjY3LTg5YmYtZDA0M2I4MGQ2NzI1XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg"|
"tt0002897"|"Der geheimnisvolle Klub"|5.70|1913|01-MAY-1914|"40 min"|"Reluctant to believe that his brother has committed suicide, Gerhard Bern travels to Rotterdam with a detective, and helped by the consul and his charming daughter Ilse he'll try to find the truth about a secret society his brother w"|"Germany"|"https://m.media-amazon.com/images/M/MV5BMjNmODJjZDYtODVmZS00YmZiLTkyOGYtNDU2MmM5MDA2YThkXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg"|
"tt0002898"|"Germinal"|6.90|1913|01-FEB-1914|"150 min"|"The mechanic Etienne Lantier is a competent workman out of a job, whose tempestuous disposition is more than atoned for by a good heart. With bundle in hand he looks for work from town to town and in vain until he comes to the coal m"|"France"|"https://m.media-amazon.com/images/M/MV5BMjUxMjc2ZmEtYWZiOC00YWZiLWExZDgtMWVkMjEwYTg0MmRmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002901"|"The Girl of the Sunny South"|0.00|1913|25-OCT-1913|"N/A"|"When a Southern belle chooses one suitor over another, the loser plots revenge on his rival by causing him to desert the Confederate Army during the Civil War."|"USA"|"https://m.media-amazon.com/images/M/MV5BZjRjN2QyYTItMDYwYy00Y2Y2LThmMmEtNzNmNGRiZTY2MjRmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002919"|"The Gusher"|4.70|1913|15-DEC-1913|"14 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BNmZhMDI4YWItNmNmYi00NjQ3LWI1OTMtNDIyNWY0NjZhMGE1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002924"|"The Hansom Driver"|0.00|1913|09-JUN-1913|"N/A"|"Mabel's husband is a hansom cab driver. After a quarrel Mabel imagines herself neglected, and listens to the honeyed words of a tempter, and finally agrees to elope 'with him. A boy is sent..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYTUxZmEwZTUtOTQ2Yi00NTdjLTg2MmMtNTZhMGM2YzlmMzhlXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002926"|"The Harper Mystery"|0.00|1913|22-DEC-1913|"N/A"|"A girl detective poses as an ex-convict to save an old woman from kidnappers."|"UK"|"https://m.media-amazon.com/images/M/MV5BYzA2YjUzZjAtNWE4Zi00NTlmLTk1ZGYtYWIwOTk0MjU4ZGM5XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002932"|"He Would a Hunting Go"|0.00|1913|29-DEC-1913|"10 min"|"N/A"|"USA"|"https://m.media-amazon.com/images/M/MV5BYjYzODYzMWMtOTUwYi00NTUzLTlkZmEtMzQ3MWM5Yjc3YzU0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002956"|"Hide and Seek"|4.90|1913|03-APR-1913|"6 min"|"A banker's young daughter, playing a game of "hide and seek", is apparently locked within the vault resulting in comedic rescue."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjIwNTM1NTg2M15BMl5BanBnXkFtZTcwMTE3NzQyMw@@._V1_SX300.jpg"|
"tt0002959"|"The Hindoo Charm"|0.00|1913|17-SEP-1913|"11 min"|"Advised by his friends to seek a second wife so that his children, Helen and Dolores, may know a mother's care, Sir Edward Tilbury marries Phyllis, the daughter of Lady Olivia Gower, a ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BOWI1MGYzOWItNmM5MC00MTg3LWI0NjAtZDllZDAxZmU3MzM2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002966"|"His Last Fight"|0.00|1913|18-NOV-1913|"11 min"|"The fighter is a "second-rater" and loses his fight for the championship title. After his defeat he goes downhill very rapidly until he meets the captain of the sloop "Wasp," which is ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZjMxYmQ3MzgtMmZlMi00ZTY2LWE5NDQtN2RhMzNkYWY4NjFkXkEyXkFqcGdeQXVyODc1NDEwNzQ@._V1_SX300.jpg"|
"tt0002992"|"Hubby's Job"|0.00|1913|19-MAY-1913|"6 min"|"Hubby is out of work, and wifey is working as a stenographer, posing as a single woman, in an employment agency. The boss is in love with the pretty typist. He tells her he wants a man ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZDgwNjhlZjctZmZkNy00YmI2LWJmN2ItZjgxOGJjNGNjY2Q0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0002996"|"My Husband's Getting Married"|4.50|1913|22-MAY-1913|"N/A"|"N/A"|"Hungary"|"https://m.media-amazon.com/images/M/MV5BMjRjMTZhYjItMmVjYS00MTQzLTk1NzctM2JhNzYyZjdiYjNmXkEyXkFqcGdeQXVyNTI2NTY2MDI@._V1_SX300.jpg"|
"tt0003001"|"If We Only Knew"|5.10|1913|01-MAY-1913|"N/A"|"A careless nurse girl allowing the child to wander away, made the mother realize the poignancy of the little verse: "If we knew the baby's fingers / Pressed against the window pane / Would ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZTAyYjk4ZTMtZTBiNi00NmVhLTlhOTktZWQ0MDkzNjUwMzdkXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003002"|"Ildfluen"|0.00|1913|01-NOV-1913|"N/A"|"Lilian, little daughter of Countess Barri, and Ralph, son of the estate manager, are playing in the groves when Michael, a wandering gypsy, comes upon them. The antics of his monkey amuse the children. They beg the Countess to accomp"|"Denmark"|"https://m.media-amazon.com/images/M/MV5BNDE4MDE2YjktNDZlNS00OWNiLTgwMWItNDNhY2YwNTM5MTc0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003005"|"In a Roman Garden"|0.00|1913|07-MAR-1913|"N/A"|"Marius is a wealthy young Roman patrician. He is weary of the pomp and splendor which surrounds him, weary of the fanning of those who seek to favor or propitiate. With a trusted friend he ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BN2M1Y2IwYjEtZmY5Yy00Y2M4LWJlMzItZTZkMmZhN2RjNzU1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003006"|"In the Bishop's Carriage"|6.20|1913|10-SEP-1913|"50 min"|"A successful stage actress with a hidden past as a criminal is kept on the path of righteousness by a benefactor."|"USA"|"https://m.media-amazon.com/images/M/MV5BZTZlNjI5ZjAtZDk4Mi00NzBkLThkNDAtNTNmNjA2NzQyMDlhXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0003007"|"In the Long Ago"|0.00|1913|15-MAY-1913|"N/A"|"Dreamer, the hero of the story, seeks the solitude of the forest and the sea shore. He loves music and the beauties of nature. His beloved reed pipe is always with him, and he imitates the ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BZTAxZDhjMTUtMTc4NC00MWNkLWIyNGMtMTBmNWU1YTczMzViXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003011"|"An Indian's Loyalty"|0.00|1913|16-AUG-1913|"17 min"|"Suspected of theft, the Indian was discharged on the ranch-hand's accusation, but the foreman's suspicions against the hand were confirmed in time to reinstate the Indian. In gratitude the Indian captured the thief with the ranchero'"|"United States"|"https://m.media-amazon.com/images/M/MV5BMzJmYWUwMjUtZDEwZi00NzMyLTliNmItYzVjZmZjOWMyNDJjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003014"|"Ingeborg Holm"|7.00|1913|27-OCT-1913|"96 min"|"Single mother is separated from her children due to financial struggles."|"Sweden"|"https://m.media-amazon.com/images/M/MV5BNjg2Yjg2OWQtOTVjNC00YzQ1LTkzOGYtZDY0YTNkMDU2OGMwXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg"|
"tt0003015"|"Die Insel der Seligen"|4.60|1913|03-OCT-1913|"49 min"|"Nymphs and gods and their foul play."|"Germany"|"https://m.media-amazon.com/images/M/MV5BYTY0ZGJhNGMtZTFiNS00YTBiLWFkMzAtNDE4MGJkMjdkZjM0XkEyXkFqcGdeQXVyNzU3NjUzNTc@._V1_SX300.jpg"|
"tt0003016"|"The Inside of the White Slave Traffic"|5.50|1913|08-DEC-1913|"28 min"|"A dramatization of the methods in which young women are abducted or otherwise procured for prostitution."|"United States"|"https://m.media-amazon.com/images/M/MV5BNTk1MDkxNDkzNF5BMl5BanBnXkFtZTcwNzg1NzA5Nw@@._V1_SX300.jpg"|
"tt0003018"|"Into the North"|0.00|1913|19-MAY-1913|"N/A"|"The story opens in a bank in Minneapolis. Fred Wentworth, one of the clerks, is sent out on a message, and while he is gone the cashier is shot dead by Frank Davis, a robber and bad man ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BMmMwZmFmNTUtNGM2NC00YTI5LWEyMTQtMDE2YTBlOWYzYzYwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003022"|"Ivanhoe"|5.60|1913|22-SEP-1913|"53 min"|"Back from a crusade, the hero of Sir Walter Scott's novel fights for courtly love and Saxon honor."|"United States"|"https://m.media-amazon.com/images/M/MV5BODA0MzEzNmQtYjEwZi00NzBjLTk5MjAtNDZkMDBlNWRhY2VlXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg"|
"tt0003028"|"The Jew's Christmas"|0.00|1913|18-DEC-1913|"N/A"|"Isaac and his faithful wife, Rachel, deplore that in America their children are forced to work on the Jewish Sabbath. Leah and Sam are not so strict as their parents and the old customs ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BNWUyNzcyYzAtZjVhNC00YjNkLWEyY2EtNTFkZjNlNWZkZGNjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003029"|"The Jewel Thieves Outwitted"|0.00|1913|16-JAN-1913|"12 min"|"Police pursue jewel thieves by motor-car and aeroplane."|"United Kingdom"|"https://m.media-amazon.com/images/M/MV5BNzgyMDllNDAtYTE5Ny00YjdlLWE2ZjEtM2I4N2IxNDcyMzIwXkEyXkFqcGdeQXVyMTE2NzA0Ng@@._V1_SX300.jpg"|
"tt0003034"|"Just Brown's Luck"|0.00|1913|03-FEB-1913|"N/A"|"Brown is troubled with an over-abundance of affection, and his wife and mother-in-law convince him of their displeasure in many ways. Brown has a friend who has never met Brown's folks, and..."|"USA"|"https://m.media-amazon.com/images/M/MV5BNmJhMjFkMzgtMjMzNS00ZDEyLWJkNzEtMzIyYzA1NjQxMTNhXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003035"|"Just Gold"|6.30|1913|24-MAY-1913|"17 min"|"The brothers choose between love and gold. The three brothers sought the gold regions. The fourth chose to be a stay-at-home. He sought just love, and love was his reward: in the happiness of two old parents and the heart of a sweet "|"United States"|"https://m.media-amazon.com/images/M/MV5BZWQ1NWQzMTktZDgzMC00N2ViLWE2ZDEtYWEwZGQ3MThkMzU1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003037"|"Juve contre Fantômas"|7.00|1913|01-NOV-1913|"61 min"|"In Part Two of Louis Feuillade's 5 1/2-hour epic follows FantÃ'mas, the criminal lord of Paris, master of disguise, the creeping assassin in black, as he is pursued by the equally resourceful Inspector Juve."|"France"|"https://m.media-amazon.com/images/M/MV5BMTFkM2M4MTAtMTE2NC00MjZlLThlZDctMWU3YTIwY2ViMzU4XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg"|
"tt0003052"|"The Last Blockhouse"|0.00|1913|07-FEB-1913|"N/A"|"A party of emigrants are on the trail west. They have reached the final outpost and Captain Steele and his troop have bid them good-bye. Crow, a renegade half-breed, and his tribe try to ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BYzk0NDNkYjEtNjJlZC00ZmI0LTk0ZWMtNjg0NDQ1NGVlMzczXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003054"|"The Law and the Outlaw"|5.70|1913|04-JUN-1913|"39 min"|"Dakota Wilson escapes from the Deer Lodge Penitentiary, and, after a period of quietness, secures a position on the Diamond S ranch, owned by Buffalo Watson. Ruth, the daughter of the ranch owner, one day sees Dakota's display of hor"|"United States"|"https://m.media-amazon.com/images/M/MV5BYWZkZjk1YTgtYmUzMS00Mzg4LWE0ODMtMjU4YjliOTM3MTgzXkEyXkFqcGdeQXVyNDk0MDM0Mzg@._V1_SX300.jpg"|
"tt0003058"|"The Legend of Provence"|0.00|1913|01-DEC-1913|"N/A"|"A foundling is raised in a convent and becomes a nun there, until she falls in love with a wounded soldier under her care. When she leaves the convent, a statue of the Virgin Mary comes to ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BM2U5ODRkOWUtMWI0ZC00ZmY1LTgxMjYtM2E2YmE5MTNjOWE3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003059"|"Léonce cinématographiste"|5.80|1913|26-JUL-1913|"17 min"|"Léonce is busy making a film when his wife Poupette becomes jealous after reading his fan mail. But it turns out her jealousy is misplaced."|"France"|"https://m.media-amazon.com/images/M/MV5BZjZjMWFlMWQtOGVmMS00OGVjLWEyYjItOGYxZTgwZWFjZDNmXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg"|
"tt0003065"|"A Life in the Balance"|5.50|1913|14-APR-1913|"10 min"|"The landlord of poor tenements rents rooms to three Italians. Not being impressed with their looks he spies upon them and discovers that they are making bombs. Securing a pistol he rushes ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BOTcyNjkyNTgtZjhiNC00NmM2LWJjODgtNjNjYWU4NzEyMjg1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003070"|"The Lipton Cup: Introducing Sir Thomas Lipton"|0.00|1913|20-JAN-1913|"N/A"|"A drama of a sailboat race and the ship-builder who builds the yacht that wins the Lipton Cup."|"United States"|"https://m.media-amazon.com/images/M/MV5BOWQyMWZjNzEtN2M5Ni00ZGJlLTkwMjUtZTNlZTViZTljYzE2XkEyXkFqcGdeQXVyNjc4NTQxNjg@._V1_SX300.jpg"|
"tt0003073"|"A Little Hero"|5.40|1913|08-MAY-1913|"4 min"|"Mabel has a canary bird, a tiny pet dog and a cat. She goes out, and the cat goes after the canary. Doggie hears the racket and takes in the situation. Knowing he is no match for Tabbie he runs as fast as his little legs will carry h"|"United States"|"https://m.media-amazon.com/images/M/MV5BZDM4MWJhMDctMDJhNy00M2ExLThkMTgtNWM3MjA4MjRjMGZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjkyMjkxOTE@._V1_SX300.jpg"|
"tt0003076"|"Livets konflikter"|0.00|1913|10-NOV-1913|"64 min"|"The old friends Otto Berner and Charles Von Barton stands on separate sides in a political conflict."|"Sweden"|"https://m.media-amazon.com/images/M/MV5BOGRkNWE0ODQtY2UzMS00MzFlLWFmNDktYjEyZDRiZWU5NGJlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg"|
"tt0003082"|"The Lost Millionaire"|0.00|1913|13-SEP-1913|"N/A"|"A young millionaire, Robert Redwin, does not marry because he cannot find any girl who he is sure loves him for himself alone and not for his millions. Redwin gets a tip that coal is to be ..."|"USA"|"https://m.media-amazon.com/images/M/MV5BODYxMzMxNjQtOGQ3NS00MTMzLWEyZDQtMTE0OTc3ZjU2N2VjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003084"|"The Lotus Dancer"|0.00|1913|01-DEC-1913|"N/A"|"The first scenes take us to a temple beside the shores of a sacred river where virgins, clad in white, directed by solemn gray-bearded priests, go through the ritual of the worship of the ..."|"Germany"|"https://m.media-amazon.com/images/M/MV5BZjFmMTI0MjQtYzg2Zi00Y2JjLTk1OGYtM2M4ZjAyZDhjN2UyXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003098"|"The Lure of New York"|0.00|1913|01-NOV-1913|"N/A"|"A young German woman in New York is sheltered unwittingly by a vicious criminal until she has a chance encounter with a society woman who adopts her."|"USA"|"https://ia.media-imdb.com/images/M/MV5BZGIyYmYxYWItYjU2NS00OTFkLWI5YTMtNGVhNGNjYzRhYjE0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
"tt0003102"|"Love Everlasting"|6.20|1914|01-JAN-1914|"90 min"|"Leslie Swayne, an adventurer, in order to obtain enough money to satisfy the needs of his extravagant life, has been bribed to steal the plans of the fortification from the staff officers ..."|"Italy"|"https://m.media-amazon.com/images/M/MV5BNDM1MDU5OGUtMTFmMS00Mjc5LTljMzUtNjAwNjc2ZWIwYWRiXkEyXkFqcGdeQXVyMDk1ODM3MA@@._V1_SX300.jpg"|
"tt0003104"|"Mabel's Dramatic Career"|5.70|1913|08-SEP-1913|"14 min"|"Long after jilting his girlfriend, Mabel the kitchen maid, Mack is startled to see her onscreen at the local cinema."|"United States"|"https://m.media-amazon.com/images/M/MV5BMDE5ZjEzMWEtM2U0My00ODhhLThhYTYtY2MyNmIwMmVmMTljL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjkyMjkxOTE@._V1_SX300.jpg"|
"tt0003106"|"Mabel's New Hero"|5.50|1913|28-AUG-1913|"10 min"|"Fatty rescues Mabel twice: first, from the unwelcome attentions of a masher, then from a runaway observation balloon."|"USA"|"https://m.media-amazon.com/images/M/MV5BMjIwNTM1NTg2M15BMl5BanBnXkFtZTcwMTE3NzQyMw@@._V1_SX300.jpg"|
"tt0003107"|"Mabel's Stormy Love Affair"|0.00|1914|05-JAN-1914|"N/A"|"N/A"|"United States"|"https://m.media-amazon.com/images/M/MV5BMjBkZTJiYWQtOGRlMy00NDQ1LTk4YTQtM2IxMmM3YzVjYjA2XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg"|
